date;hour;day_ahead_price;intraday_price;price_diff
2017-04-14;'04 - 05;26,69;28,04;-1,3499999999999979
2017-04-14;'05 - 06;26,76;28,8;-2,039999999999999
2017-04-14;'06 - 07;26,93;28,42;-1,490000000000002
2017-04-14;'07 - 08;27,7;25,26;2,4399999999999977
2017-04-14;'08 - 09;28,73;26,77;1,9600000000000009
2017-04-14;'09 - 10;28,23;29,88;-1,6499999999999986
2017-04-14;'10 - 11;27,82;30,11;-2,289999999999999
2017-04-14;'11 - 12;27,88;27,21;0,6699999999999982
2017-04-14;'12 - 13;25,95;24,82;1,129999999999999
2017-04-14;'13 - 14;27,69;24,41;3,280000000000001
2017-04-14;'14 - 15;27,65;24,87;2,7799999999999976
2017-04-14;'15 - 16;27,79;24,49;3,3000000000000007
2017-04-14;'16 - 17;28,34;24,99;3,3500000000000014
2017-04-14;'17 - 18;30,66;29,03;1,629999999999999
2017-04-14;'18 - 19;36,9;34,59;2,309999999999995
2017-04-14;'19 - 20;38,74;34,22;4,520000000000003
2017-04-14;'20 - 21;38,37;34,16;4,210000000000001
2017-04-14;'21 - 22;38,55;33,36;5,189999999999998
2017-04-14;'22 - 23;37,45;33,33;4,1200000000000045
2017-04-14;'23 - 24;36,95;30,99;5,960000000000004
2017-04-15;'00 - 01;33,88;29,47;4,410000000000004
2017-04-15;'01 - 02;30,51;25,91;4,600000000000001
2017-04-15;'02 - 03;28,82;23,97;4,850000000000001
2017-04-15;'03 - 04;25,98;15,27;10,71
2017-04-15;'04 - 05;20,04;11,82;8,219999999999999
2017-04-15;'05 - 06;19,1;9,12;9,980000000000002
2017-04-15;'06 - 07;17,67;7,03;10,64
2017-04-15;'07 - 08;17,97;8,21;9,759999999999998
2017-04-15;'08 - 09;20,1;11,94;8,160000000000002
2017-04-15;'09 - 10;19,08;9,15;9,929999999999998
2017-04-15;'10 - 11;13,94;4,8;9,14
2017-04-15;'11 - 12;9,43;-7,0;16,43
2017-04-15;'12 - 13;13,36;-10,86;24,22
2017-04-15;'13 - 14;7,56;-5,67;13,23
2017-04-15;'14 - 15;0,25;-1,26;1,51
2017-04-15;'15 - 16;-1,08;6,31;-7,39
2017-04-15;'16 - 17;-3,23;10,11;-13,34
2017-04-15;'17 - 18;7,68;13,12;-5,4399999999999995
2017-04-15;'18 - 19;10,03;18,78;-8,750000000000002
2017-04-15;'19 - 20;14,03;19,8;-5,770000000000001
2017-04-15;'20 - 21;13,03;18,49;-5,459999999999999
2017-04-15;'21 - 22;12,04;16,34;-4,300000000000001
2017-04-15;'22 - 23;11,07;13,56;-2,49
2017-04-15;'23 - 24;9,23;13,48;-4,25
2017-04-16;'00 - 01;3,94;9,95;-6,01
2017-04-16;'01 - 02;7,55;9,17;-1,62
2017-04-16;'02 - 03;5,14;11,65;-6,510000000000001
2017-04-16;'03 - 04;1,91;9,29;-7,379999999999999
2017-04-16;'04 - 05;7,55;9,65;-2,1000000000000005
2017-04-16;'05 - 06;14,03;13,22;0,8099999999999987
2017-04-16;'06 - 07;9,2;11,27;-2,0700000000000003
2017-04-16;'07 - 08;14,07;11,7;2,370000000000001
2017-04-16;'08 - 09;15,96;21,84;-5,879999999999999
2017-04-16;'09 - 10;19,01;26,73;-7,719999999999999
2017-04-16;'10 - 11;19,01;28,91;-9,899999999999999
2017-04-16;'11 - 12;28,74;29,12;-0,38000000000000256
2017-04-16;'12 - 13;24,03;27,91;-3,879999999999999
2017-04-16;'13 - 14;15,03;18,16;-3,130000000000001
2017-04-16;'14 - 15;16,0;14,92;1,08
2017-04-16;'15 - 16;15,31;16,37;-1,0600000000000005
2017-04-16;'16 - 17;15,06;13,87;1,1900000000000013
2017-04-16;'17 - 18;23,03;18,61;4,420000000000002
2017-04-16;'18 - 19;31,07;25,12;5,949999999999999
2017-04-16;'19 - 20;31,07;28,07;3,0
2017-04-16;'20 - 21;33,95;28,27;5,680000000000003
2017-04-16;'21 - 22;32,55;26,5;6,049999999999997
2017-04-16;'22 - 23;31,91;26,91;5,0
2017-04-16;'23 - 24;30,46;24,89;5,57
2017-04-17;'00 - 01;28,5;22,8;5,699999999999999
2017-04-17;'01 - 02;24,01;19,0;5,010000000000002
2017-04-17;'02 - 03;22,07;18,73;3,34
2017-04-17;'03 - 04;21,08;17,82;3,259999999999998
2017-04-17;'04 - 05;22,0;16,98;5,02
2017-04-17;'05 - 06;27,95;19,82;8,129999999999999
2017-04-17;'06 - 07;28,21;19,22;8,990000000000002
2017-04-17;'07 - 08;27,44;17,23;10,21
2017-04-17;'08 - 09;29,9;19,28;10,619999999999997
2017-04-17;'09 - 10;30,17;21,44;8,73
2017-04-17;'10 - 11;29,6;21,44;8,16
2017-04-17;'11 - 12;29,0;21,38;7,620000000000001
2017-04-17;'12 - 13;25,01;21,05;3,960000000000001
2017-04-17;'13 - 14;19,57;17,17;2,3999999999999986
2017-04-17;'14 - 15;15,93;12,87;3,0600000000000005
2017-04-17;'15 - 16;9,28;11,68;-2,4000000000000004
2017-04-17;'16 - 17;9,36;11,33;-1,9700000000000006
2017-04-17;'17 - 18;17,8;16,69;1,1099999999999994
2017-04-17;'18 - 19;25,36;24,46;0,8999999999999986
2017-04-17;'19 - 20;32,15;28,5;3,6499999999999986
2017-04-17;'20 - 21;33,91;30,09;3,8199999999999967
2017-04-17;'21 - 22;33,95;30,21;3,740000000000002
2017-04-17;'22 - 23;33,93;28,96;4,969999999999999
2017-04-17;'23 - 24;30,95;25,25;5,699999999999999
2017-04-18;'00 - 01;29,54;26,93;2,6099999999999994
2017-04-18;'01 - 02;28,36;26,51;1,8499999999999979
2017-04-18;'02 - 03;27,77;25,31;2,460000000000001
2017-04-18;'03 - 04;27,26;24,33;2,9300000000000033
2017-04-18;'04 - 05;26,97;21,39;5,579999999999998
2017-04-18;'05 - 06;30,91;23,27;7,640000000000001
2017-04-18;'06 - 07;39,94;32,69;7,25
2017-04-18;'07 - 08;43,35;37,86;5,490000000000002
2017-04-18;'08 - 09;45,39;40,02;5,369999999999997
2017-04-18;'09 - 10;41,05;39,71;1,3399999999999963
2017-04-18;'10 - 11;39,88;39,42;0,46000000000000085
2017-04-18;'11 - 12;37,97;40,1;-2,1300000000000026
2017-04-18;'12 - 13;35,9;41,0;-5,100000000000001
2017-04-18;'13 - 14;33,83;40,6;-6,770000000000003
2017-04-18;'14 - 15;31,04;38,83;-7,789999999999999
2017-04-18;'15 - 16;30,43;36,78;-6,350000000000001
2017-04-18;'16 - 17;30,1;35,3;-5,199999999999996
2017-04-18;'17 - 18;30,85;34,69;-3,8399999999999963
2017-04-18;'18 - 19;33,92;36,64;-2,719999999999999
2017-04-18;'19 - 20;37,95;38,51;-0,5599999999999952
2017-04-18;'20 - 21;38,0;40,41;-2,4099999999999966
2017-04-18;'21 - 22;37,71;39,62;-1,9099999999999966
2017-04-18;'22 - 23;34,08;37,91;-3,8299999999999983
2017-04-18;'23 - 24;31,07;34,55;-3,479999999999997
2017-04-19;'00 - 01;30,35;31,42;-1,0700000000000003
2017-04-19;'01 - 02;30,02;31,9;-1,879999999999999
2017-04-19;'02 - 03;29,94;30,57;-0,629999999999999
2017-04-19;'03 - 04;30,25;31,17;-0,9200000000000017
2017-04-19;'04 - 05;30,83;32,95;-2,1200000000000045
2017-04-19;'05 - 06;31,81;33,19;-1,379999999999999
2017-04-19;'06 - 07;38,9;39,66;-0,759999999999998
2017-04-19;'07 - 08;46,88;44,35;2,530000000000001
2017-04-19;'08 - 09;48,38;45,42;2,960000000000001
2017-04-19;'09 - 10;43,67;45,35;-1,6799999999999997
2017-04-19;'10 - 11;38,97;39,3;-0,3299999999999983
2017-04-19;'11 - 12;37,4;38,1;-0,7000000000000028
2017-04-19;'12 - 13;37,1;41,1;-4,0
2017-04-19;'13 - 14;36,61;38,6;-1,990000000000002
2017-04-19;'14 - 15;34,47;37,06;-2,5900000000000034
2017-04-19;'15 - 16;33,07;35,58;-2,509999999999998
2017-04-19;'16 - 17;33,73;35,95;-2,220000000000006
2017-04-19;'17 - 18;36,89;37,47;-0,5799999999999983
2017-04-19;'18 - 19;38,92;40,45;-1,5300000000000011
2017-04-19;'19 - 20;41,19;43,89;-2,700000000000003
2017-04-19;'20 - 21;44,01;45,16;-1,1499999999999986
2017-04-19;'21 - 22;43,06;44,92;-1,8599999999999994
2017-04-19;'22 - 23;38,05;40,26;-2,210000000000001
2017-04-19;'23 - 24;34,16;35,14;-0,980000000000004
2017-04-20;'00 - 01;32,03;33,39;-1,3599999999999994
2017-04-20;'01 - 02;32,95;34,04;-1,0899999999999963
2017-04-20;'02 - 03;31,43;33,18;-1,75
2017-04-20;'03 - 04;31,62;33,0;-1,379999999999999
2017-04-20;'04 - 05;31,71;33,41;-1,6999999999999957
2017-04-20;'05 - 06;33,2;36,69;-3,489999999999995
2017-04-20;'06 - 07;42,03;39,14;2,8900000000000006
2017-04-20;'07 - 08;48,41;45,55;2,8599999999999994
2017-04-20;'08 - 09;52,0;44,84;7,159999999999997
2017-04-20;'09 - 10;43,87;38,52;5,349999999999994
2017-04-20;'10 - 11;38,47;37,34;1,1299999999999955
2017-04-20;'11 - 12;36,32;37,85;-1,5300000000000011
2017-04-20;'12 - 13;33,86;38,27;-4,410000000000004
2017-04-20;'13 - 14;32,4;34,23;-1,8299999999999983
2017-04-20;'14 - 15;31,07;30,87;0,1999999999999993
2017-04-20;'15 - 16;31,09;29,68;1,4100000000000001
2017-04-20;'16 - 17;33,01;29,55;3,4599999999999973
2017-04-20;'17 - 18;36,89;34,6;2,289999999999999
2017-04-20;'18 - 19;39,94;37,28;2,6599999999999966
2017-04-20;'19 - 20;45,01;42,31;2,6999999999999957
2017-04-20;'20 - 21;46,61;44,08;2,530000000000001
2017-04-20;'21 - 22;44,06;43,81;0,25
2017-04-20;'22 - 23;35,23;42,58;-7,350000000000001
2017-04-20;'23 - 24;29,22;34,99;-5,770000000000003
2017-04-21;'00 - 01;29,3;31,97;-2,669999999999998
2017-04-21;'01 - 02;25,05;26,43;-1,379999999999999
2017-04-21;'02 - 03;26,52;26,6;-0,08000000000000185
2017-04-21;'03 - 04;25,25;26,48;-1,2300000000000004
2017-04-21;'04 - 05;24,05;27,07;-3,0199999999999996
2017-04-21;'05 - 06;28,25;30,63;-2,379999999999999
2017-04-21;'06 - 07;40,02;39,81;0,21000000000000085
2017-04-21;'07 - 08;42,5;43,24;-0,740000000000002
2017-04-21;'08 - 09;42,61;42,2;0,4099999999999966
2017-04-21;'09 - 10;38,95;37,11;1,8400000000000034
2017-04-21;'10 - 11;34,47;32,08;2,3900000000000006
2017-04-21;'11 - 12;31,97;25,21;6,759999999999998
2017-04-21;'12 - 13;28,08;15,18;12,899999999999999
2017-04-21;'13 - 14;21,15;7,53;13,619999999999997
2017-04-21;'14 - 15;20,79;8,2;12,59
2017-04-21;'15 - 16;19,84;8,36;11,48
2017-04-21;'16 - 17;24,04;10,02;14,02
2017-04-21;'17 - 18;27,08;17,18;9,899999999999999
2017-04-21;'18 - 19;29,14;26,36;2,780000000000001
2017-04-21;'19 - 20;31,02;28,63;2,3900000000000006
2017-04-21;'20 - 21;30,64;27,04;3,6000000000000014
2017-04-21;'21 - 22;24,01;21,03;2,9800000000000004
2017-04-21;'22 - 23;16,26;12,69;3,570000000000002
2017-04-21;'23 - 24;3,55;6,37;-2,8200000000000003
2017-04-22;'00 - 01;0,88;12,25;-11,37
2017-04-22;'01 - 02;8,0;12,46;-4,460000000000001
2017-04-22;'02 - 03;8,22;13,59;-5,369999999999999
2017-04-22;'03 - 04;8,03;12,55;-4,520000000000001
2017-04-22;'04 - 05;9,08;11,15;-2,0700000000000003
2017-04-22;'05 - 06;9,18;11,88;-2,700000000000001
2017-04-22;'06 - 07;9,19;16,7;-7,51
2017-04-22;'07 - 08;10,72;21,3;-10,58
2017-04-22;'08 - 09;13,09;26,68;-13,59
2017-04-22;'09 - 10;13,47;20,84;-7,369999999999999
2017-04-22;'10 - 11;9,54;21,16;-11,620000000000001
2017-04-22;'11 - 12;9,12;17,36;-8,24
2017-04-22;'12 - 13;9,04;18,37;-9,330000000000002
2017-04-22;'13 - 14;8,1;14,61;-6,51
2017-04-22;'14 - 15;5,02;12,26;-7,24
2017-04-22;'15 - 16;7,11;12,97;-5,86
2017-04-22;'16 - 17;9,05;14,33;-5,279999999999999
2017-04-22;'17 - 18;10,72;15,8;-5,08
2017-04-22;'18 - 19;20,79;21,91;-1,120000000000001
2017-04-22;'19 - 20;23,01;24,52;-1,509999999999998
2017-04-22;'20 - 21;24,5;25,58;-1,0799999999999983
2017-04-22;'21 - 22;24,2;23,76;0,4399999999999977
2017-04-22;'22 - 23;24,15;23,73;0,41999999999999815
2017-04-22;'23 - 24;20,2;23,24;-3,039999999999999
2017-04-23;'00 - 01;9,04;14,95;-5,91
2017-04-23;'01 - 02;8,97;10,5;-1,5299999999999994
2017-04-23;'02 - 03;8,31;12,47;-4,16
2017-04-23;'03 - 04;8,94;12,86;-3,92
2017-04-23;'04 - 05;10,05;12,42;-2,369999999999999
2017-04-23;'05 - 06;9,04;17,02;-7,98
2017-04-23;'06 - 07;9,02;15,24;-6,220000000000001
2017-04-23;'07 - 08;8,04;14,58;-6,540000000000001
2017-04-23;'08 - 09;8,89;20,97;-12,079999999999998
2017-04-23;'09 - 10;8,86;21,36;-12,5
2017-04-23;'10 - 11;2,96;15,97;-13,010000000000002
2017-04-23;'11 - 12;6,54;18,2;-11,66
2017-04-23;'12 - 13;3,72;19,82;-16,1
2017-04-23;'13 - 14;-7,65;11,73;-19,380000000000003
2017-04-23;'14 - 15;-15,03;5,64;-20,669999999999998
2017-04-23;'15 - 16;-9,18;1,01;-10,19
2017-04-23;'16 - 17;-0,15;1,27;-1,42
2017-04-23;'17 - 18;7,6;7,2;0,39999999999999947
2017-04-23;'18 - 19;21,08;22,26;-1,1800000000000033
2017-04-23;'19 - 20;30,63;30,33;0,3000000000000007
2017-04-23;'20 - 21;34,54;37,54;-3,0
2017-04-23;'21 - 22;36,65;36,8;-0,14999999999999858
2017-04-23;'22 - 23;37,1;40,09;-2,990000000000002
2017-04-23;'23 - 24;29,95;35,12;-5,169999999999998
2017-04-24;'00 - 01;29,19;26,42;2,7699999999999996
2017-04-24;'01 - 02;27,65;25,86;1,7899999999999991
2017-04-24;'02 - 03;27,42;24,9;2,520000000000003
2017-04-24;'03 - 04;26,48;24,34;2,1400000000000006
2017-04-24;'04 - 05;27,46;24,68;2,780000000000001
2017-04-24;'05 - 06;30,26;28,17;2,09
2017-04-24;'06 - 07;38,83;35,04;3,789999999999999
2017-04-24;'07 - 08;40,89;41,24;-0,3500000000000014
2017-04-24;'08 - 09;40,86;37,46;3,3999999999999986
2017-04-24;'09 - 10;31,8;26,22;5,580000000000002
2017-04-24;'10 - 11;24,06;19,63;4,43
2017-04-24;'11 - 12;12,82;9,78;3,040000000000001
2017-04-24;'12 - 13;9,07;-4,8;13,870000000000001
2017-04-24;'13 - 14;20,01;-0,82;20,830000000000002
2017-04-24;'14 - 15;22,44;9,12;13,320000000000002
2017-04-24;'15 - 16;24,9;17,16;7,739999999999998
2017-04-24;'16 - 17;27,71;23,36;4,350000000000001
2017-04-24;'17 - 18;32,19;29,99;2,1999999999999993
2017-04-24;'18 - 19;38,35;37,26;1,0900000000000034
2017-04-24;'19 - 20;43,3;44,05;-0,75
2017-04-24;'20 - 21;43,59;44,31;-0,7199999999999989
2017-04-24;'21 - 22;44,51;44,9;-0,39000000000000057
2017-04-24;'22 - 23;44,38;43,91;0,47000000000000597
2017-04-24;'23 - 24;38,55;39,78;-1,230000000000004
2017-04-25;'00 - 01;34,01;30,78;3,229999999999997
2017-04-25;'01 - 02;31,07;28,38;2,6900000000000013
2017-04-25;'02 - 03;31,2;29,23;1,9699999999999989
2017-04-25;'03 - 04;29,98;27,7;2,280000000000001
2017-04-25;'04 - 05;29,97;27,14;2,8299999999999983
2017-04-25;'05 - 06;30,5;25,28;5,219999999999999
2017-04-25;'06 - 07;37,03;29,23;7,800000000000001
2017-04-25;'07 - 08;41,17;34,8;6,3700000000000045
2017-04-25;'08 - 09;43,0;36,1;6,899999999999999
2017-04-25;'09 - 10;41,94;35,35;6,589999999999996
2017-04-25;'10 - 11;39,81;32,48;7,330000000000005
2017-04-25;'11 - 12;38,1;31,84;6,260000000000002
2017-04-25;'12 - 13;35,09;32,23;2,8600000000000065
2017-04-25;'13 - 14;33,91;31,72;2,1899999999999977
2017-04-25;'14 - 15;31,72;29,58;2,1400000000000006
2017-04-25;'15 - 16;31,59;30,41;1,1799999999999997
2017-04-25;'16 - 17;32,46;31,36;1,1000000000000014
2017-04-25;'17 - 18;36,55;32,92;3,6299999999999955
2017-04-25;'18 - 19;39,93;35,94;3,990000000000002
2017-04-25;'19 - 20;42,95;38,75;4,200000000000003
2017-04-25;'20 - 21;42,94;41,71;1,2299999999999969
2017-04-25;'21 - 22;41,98;40,36;1,6199999999999974
2017-04-25;'22 - 23;38,42;35,08;3,3400000000000034
2017-04-25;'23 - 24;33,4;29,29;4,109999999999999
2017-04-26;'00 - 01;30,54;28,23;2,3099999999999987
2017-04-26;'01 - 02;30,99;28,38;2,6099999999999994
2017-04-26;'02 - 03;30,95;27,49;3,460000000000001
2017-04-26;'03 - 04;30,54;27,59;2,9499999999999993
2017-04-26;'04 - 05;30,44;27,37;3,0700000000000003
2017-04-26;'05 - 06;33,1;28,14;4,960000000000001
2017-04-26;'06 - 07;42,3;39,3;3,0
2017-04-26;'07 - 08;46,95;43,14;3,8100000000000023
2017-04-26;'08 - 09;53,47;47,07;6,399999999999999
2017-04-26;'09 - 10;46,98;43,93;3,049999999999997
2017-04-26;'10 - 11;45,61;43,1;2,509999999999998
2017-04-26;'11 - 12;44,75;42,37;2,3800000000000026
2017-04-26;'12 - 13;44,01;43,3;0,7100000000000009
2017-04-26;'13 - 14;42,0;43,54;-1,5399999999999991
2017-04-26;'14 - 15;39,11;40,97;-1,8599999999999994
2017-04-26;'15 - 16;38,64;40,05;-1,4099999999999966
2017-04-26;'16 - 17;38,61;39,09;-0,480000000000004
2017-04-26;'17 - 18;41,92;41,16;0,7600000000000051
2017-04-26;'18 - 19;43,86;42,79;1,0700000000000003
2017-04-26;'19 - 20;44,09;42,17;1,9200000000000017
2017-04-26;'20 - 21;44,34;41,44;2,9000000000000057
2017-04-26;'21 - 22;42,93;40,03;2,8999999999999986
2017-04-26;'22 - 23;39,1;37,29;1,8100000000000023
2017-04-26;'23 - 24;32,58;36,14;-3,5600000000000023
2017-04-27;'00 - 01;32,19;30,88;1,3099999999999987
2017-04-27;'01 - 02;31,46;32,5;-1,0399999999999991
2017-04-27;'02 - 03;31,06;32,25;-1,1900000000000013
2017-04-27;'03 - 04;31,04;31,5;-0,46000000000000085
2017-04-27;'04 - 05;31,52;30,86;0,6600000000000001
2017-04-27;'05 - 06;32,48;32,58;-0,10000000000000142
2017-04-27;'06 - 07;41,19;41,01;0,17999999999999972
2017-04-27;'07 - 08;44,97;44,07;0,8999999999999986
2017-04-27;'08 - 09;45,93;44,71;1,2199999999999989
2017-04-27;'09 - 10;43,67;40,32;3,3500000000000014
2017-04-27;'10 - 11;42,92;38,96;3,960000000000001
2017-04-27;'11 - 12;40,95;34,9;6,050000000000004
2017-04-27;'12 - 13;35,83;33,77;2,059999999999995
2017-04-27;'13 - 14;34,99;33,74;1,25
2017-04-27;'14 - 15;32,01;32,32;-0,3100000000000023
2017-04-27;'15 - 16;32,9;32,36;0,5399999999999991
2017-04-27;'16 - 17;32,89;32,33;0,5600000000000023
2017-04-27;'17 - 18;35,05;32,52;2,529999999999994
2017-04-27;'18 - 19;37,96;34,36;3,6000000000000014
2017-04-27;'19 - 20;41,97;41,65;0,3200000000000003
2017-04-27;'20 - 21;41,91;43,12;-1,2100000000000009
2017-04-27;'21 - 22;41,08;41,09;-0,010000000000005116
2017-04-27;'22 - 23;34,87;38,05;-3,1799999999999997
2017-04-27;'23 - 24;32,0;34,39;-2,3900000000000006
2017-04-28;'00 - 01;31,38;31,7;-0,3200000000000003
2017-04-28;'01 - 02;31,23;32,83;-1,5999999999999979
2017-04-28;'02 - 03;30,61;33,18;-2,5700000000000003
2017-04-28;'03 - 04;30,92;33,11;-2,1899999999999977
2017-04-28;'04 - 05;31,41;32,2;-0,7900000000000027
2017-04-28;'05 - 06;33,52;34,34;-0,8200000000000003
2017-04-28;'06 - 07;37,14;42,46;-5,32
2017-04-28;'07 - 08;45,4;48,7;-3,3000000000000043
2017-04-28;'08 - 09;46,94;49,26;-2,3200000000000003
2017-04-28;'09 - 10;44,99;46,24;-1,25
2017-04-28;'10 - 11;42,9;43,45;-0,5500000000000043
2017-04-28;'11 - 12;41,9;43,1;-1,2000000000000028
2017-04-28;'12 - 13;38,99;44,67;-5,68
2017-04-28;'13 - 14;35,46;41,89;-6,43
2017-04-28;'14 - 15;33,62;40,88;-7,260000000000005
2017-04-28;'15 - 16;33,05;41,68;-8,630000000000003
2017-04-28;'16 - 17;32,76;40,86;-8,100000000000001
2017-04-28;'17 - 18;33,78;40,34;-6,560000000000002
2017-04-28;'18 - 19;40,29;42,44;-2,1499999999999986
2017-04-28;'19 - 20;43,91;44,36;-0,45000000000000284
2017-04-28;'20 - 21;42,99;42,96;0,030000000000001137
2017-04-28;'21 - 22;37,97;37,85;0,11999999999999744
2017-04-28;'22 - 23;32,65;34,35;-1,7000000000000028
2017-04-28;'23 - 24;31,08;32,34;-1,2600000000000051
2017-04-29;'00 - 01;33,61;34,63;-1,0200000000000031
2017-04-29;'01 - 02;28,44;32,35;-3,91
2017-04-29;'02 - 03;29,88;31,64;-1,7600000000000016
2017-04-29;'03 - 04;29,86;31,2;-1,3399999999999999
2017-04-29;'04 - 05;30,16;30,43;-0,2699999999999996
2017-04-29;'05 - 06;30,58;31,54;-0,9600000000000009
2017-04-29;'06 - 07;32,46;33,23;-0,769999999999996
2017-04-29;'07 - 08;33,72;34,55;-0,8299999999999983
2017-04-29;'08 - 09;32,69;33,81;-1,1200000000000045
2017-04-29;'09 - 10;32,56;34,29;-1,7299999999999969
2017-04-29;'10 - 11;28,81;30,99;-2,1799999999999997
2017-04-29;'11 - 12;26,82;29,4;-2,5799999999999983
2017-04-29;'12 - 13;25,43;31,79;-6,359999999999999
2017-04-29;'13 - 14;23,09;30,7;-7,609999999999999
2017-04-29;'14 - 15;25,24;27,26;-2,020000000000003
2017-04-29;'15 - 16;25,04;28,23;-3,1900000000000013
2017-04-29;'16 - 17;27,46;30,03;-2,5700000000000003
2017-04-29;'17 - 18;29,19;30,28;-1,0899999999999999
2017-04-29;'18 - 19;32,54;31,1;1,4399999999999977
2017-04-29;'19 - 20;34,93;32,04;2,8900000000000006
2017-04-29;'20 - 21;34,79;33,28;1,509999999999998
2017-04-29;'21 - 22;34,9;33,17;1,7299999999999969
2017-04-29;'22 - 23;32,93;32,63;0,29999999999999716
2017-04-29;'23 - 24;30,47;30,22;0,25
2017-04-30;'00 - 01;29,29;20,99;8,3
2017-04-30;'01 - 02;26,02;10,39;15,629999999999999
2017-04-30;'02 - 03;22,06;5,9;16,159999999999997
2017-04-30;'03 - 04;13,13;7,57;5,5600000000000005
2017-04-30;'04 - 05;9,63;7,3;2,330000000000001
2017-04-30;'05 - 06;10,06;6,68;3,380000000000001
2017-04-30;'06 - 07;16,8;7,12;9,68
2017-04-30;'07 - 08;9,6;3,16;6,4399999999999995
2017-04-30;'08 - 09;9,56;-2,16;11,72
2017-04-30;'09 - 10;8,71;-9,14;17,85
2017-04-30;'10 - 11;3,23;-16,16;19,39
2017-04-30;'11 - 12;-1,9;-37,85;35,95
2017-04-30;'12 - 13;-1,18;-58,3;57,12
2017-04-30;'13 - 14;-70,01;-94,55;24,539999999999992
2017-04-30;'14 - 15;-74,92;-100,57;25,64999999999999
2017-04-30;'15 - 16;-71,96;-103,33;31,370000000000005
2017-04-30;'16 - 17;-49,97;-110,94;60,97
2017-04-30;'17 - 18;-6,0;-68,71;62,709999999999994
2017-04-30;'18 - 19;-1,21;-41,26;40,05
2017-04-30;'19 - 20;8,86;-32,68;41,54
2017-04-30;'20 - 21;10,08;-22,92;33,0
2017-04-30;'21 - 22;8,87;-23,8;32,67
2017-04-30;'22 - 23;-0,54;-28,54;28,0
2017-04-30;'23 - 24;-70,01;-64,93;-5,079999999999998
2017-05-01;'00 - 01;-26,94;-20,32;-6,620000000000001
2017-05-01;'01 - 02;-25,0;-13,38;-11,62
2017-05-01;'02 - 03;-30,11;-13,32;-16,79
2017-05-01;'03 - 04;-30,03;-11,93;-18,1
2017-05-01;'04 - 05;-24,9;-0,99;-23,91
2017-05-01;'05 - 06;-30,05;-0,31;-29,740000000000002
2017-05-01;'06 - 07;-62,95;-2,13;-60,82
2017-05-01;'07 - 08;-53,85;-1,25;-52,6
2017-05-01;'08 - 09;-67,02;-7,52;-59,5
2017-05-01;'09 - 10;-65,0;-2,44;-62,56
2017-05-01;'10 - 11;-67,08;1,29;-68,37
2017-05-01;'11 - 12;-66,85;6,35;-73,19999999999999
2017-05-01;'12 - 13;-60,39;11,35;-71,74
2017-05-01;'13 - 14;-61,14;13,58;-74,72
2017-05-01;'14 - 15;-27,22;16,26;-43,480000000000004
2017-05-01;'15 - 16;-12,01;16,16;-28,17
2017-05-01;'16 - 17;-1,2;17,31;-18,509999999999998
2017-05-01;'17 - 18;7,42;19,93;-12,51
2017-05-01;'18 - 19;14,01;24,35;-10,340000000000002
2017-05-01;'19 - 20;25,78;26,72;-0,9399999999999977
2017-05-01;'20 - 21;24,9;29,31;-4,41
2017-05-01;'21 - 22;22,98;27,62;-4,640000000000001
2017-05-01;'22 - 23;22,09;27,3;-5,210000000000001
2017-05-01;'23 - 24;12,05;22,35;-10,3
2017-05-02;'00 - 01;13,47;22,08;-8,609999999999998
2017-05-02;'01 - 02;12,01;18,1;-6,090000000000002
2017-05-02;'02 - 03;10,41;16,31;-5,899999999999999
2017-05-02;'03 - 04;12,03;13,95;-1,92
2017-05-02;'04 - 05;9,69;13,83;-4,140000000000001
2017-05-02;'05 - 06;25,03;22,29;2,740000000000002
2017-05-02;'06 - 07;33,95;32,3;1,6500000000000057
2017-05-02;'07 - 08;38,97;36,4;2,5700000000000003
2017-05-02;'08 - 09;39,98;38,17;1,8099999999999952
2017-05-02;'09 - 10;35,84;36,67;-0,8299999999999983
2017-05-02;'10 - 11;34,85;37,14;-2,289999999999999
2017-05-02;'11 - 12;33,47;36,4;-2,9299999999999997
2017-05-02;'12 - 13;31,04;34,38;-3,3400000000000034
2017-05-02;'13 - 14;30,78;31,51;-0,7300000000000004
2017-05-02;'14 - 15;30,4;32,26;-1,8599999999999994
2017-05-02;'15 - 16;30,41;34,97;-4,559999999999999
2017-05-02;'16 - 17;30,43;35,38;-4,950000000000003
2017-05-02;'17 - 18;31,02;38,9;-7,879999999999999
2017-05-02;'18 - 19;34,97;41,96;-6,990000000000002
2017-05-02;'19 - 20;38,52;44,1;-5,579999999999998
2017-05-02;'20 - 21;38,57;42,75;-4,18
2017-05-02;'21 - 22;35,23;40,84;-5,6100000000000065
2017-05-02;'22 - 23;33,34;37,78;-4,439999999999998
2017-05-02;'23 - 24;28,46;33,7;-5,240000000000002
2017-05-03;'00 - 01;28,59;31,3;-2,710000000000001
2017-05-03;'01 - 02;27,43;29,44;-2,0100000000000016
2017-05-03;'02 - 03;27,48;28,73;-1,25
2017-05-03;'03 - 04;28,5;28,4;0,10000000000000142
2017-05-03;'04 - 05;30,35;25,96;4,390000000000001
2017-05-03;'05 - 06;31,95;32,24;-0,2900000000000027
2017-05-03;'06 - 07;39,51;37,81;1,6999999999999957
2017-05-03;'07 - 08;44,99;42,6;2,3900000000000006
2017-05-03;'08 - 09;45,0;41,1;3,8999999999999986
