date;hour;datetime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;wind_capacity;wind_generation_actual;wind_generation_forecast;solar_generation_forecast
2016-02-24;12;2016-02-24 12:00:00;22,03;28,76;-6,73;39115;11542;44655;12889;11459;14045
2016-02-24;13;2016-02-24 13:00:00;22,05;25,91;-3,8599999999999994;39115;11518;44655;12683;11268;13641
2016-02-24;14;2016-02-24 14:00:00;22,56;25,48;-2,9200000000000017;39115;10518;44655;11415;10780;11547
2016-02-24;15;2016-02-24 15:00:00;24,0;24,72;-0,7199999999999989;39115;7958;44655;9832;10108;8049
2016-02-24;16;2016-02-24 16:00:00;25,05;24,61;0,4400000000000013;39115;3842;44655;8085;9201;3942
2016-02-24;17;2016-02-24 17:00:00;31,96;31,02;0,9400000000000013;39115;493;44655;6497;8141;669
2016-02-24;18;2016-02-24 18:00:00;35,68;38,15;-2,469999999999999;39115;3;44655;6058;7519;0
2016-02-24;19;2016-02-24 19:00:00;36,41;34,85;1,5599999999999952;39115;0;44655;6538;7332;0
2016-02-24;20;2016-02-24 20:00:00;30,51;30,13;0,38000000000000256;39115;0;44655;6544;7423;0
2016-02-24;21;2016-02-24 21:00:00;23,97;28,6;-4,630000000000003;39115;0;44655;6464;7462;0
2016-02-24;22;2016-02-24 22:00:00;22,96;26,34;-3,379999999999999;39115;0;44655;6583;7357;0
2016-02-24;23;2016-02-24 23:00:00;20,56;24,02;-3,460000000000001;39115;0;44655;6372;7181;0
2016-02-25;00;2016-02-25 00:00:00;24,04;22,98;1,0599999999999987;39119;0;44672;5854;5236;0
2016-02-25;01;2016-02-25 01:00:00;22,58;21,17;1,4099999999999966;39119;0;44672;5508;5047;0
2016-02-25;02;2016-02-25 02:00:00;21,26;21,54;-0,2799999999999976;39119;0;44672;5314;4858;0
2016-02-25;03;2016-02-25 03:00:00;20,09;20,81;-0,7199999999999989;39119;0;44672;5149;4723;0
2016-02-25;04;2016-02-25 04:00:00;19,94;20,54;-0,5999999999999979;39119;0;44672;5068;4636;0
2016-02-25;05;2016-02-25 05:00:00;21,7;22,22;-0,5199999999999996;39119;0;44672;5086;4653;0
2016-02-25;06;2016-02-25 06:00:00;27,19;28,91;-1,7199999999999989;39119;0;44672;5003;4712;3
2016-02-25;07;2016-02-25 07:00:00;36,04;35,72;0,3200000000000003;39119;277;44672;5179;4786;395
2016-02-25;08;2016-02-25 08:00:00;38,29;33,36;4,93;39119;2172;44672;4990;4836;2463
2016-02-25;09;2016-02-25 09:00:00;34,44;29,06;5,379999999999999;39119;5504;44672;4730;4975;5356
2016-02-25;10;2016-02-25 10:00:00;32,12;26,16;5,959999999999997;39119;8730;44672;4972;5238;8308
2016-02-25;11;2016-02-25 11:00:00;30,44;25,27;5,170000000000002;39119;10326;44672;6368;5637;10416
2016-02-25;12;2016-02-25 12:00:00;26,55;22,31;4,240000000000002;39119;9987;44672;7964;6158;11305
2016-02-25;13;2016-02-25 13:00:00;26,01;22,27;3,740000000000002;39119;8560;44672;8974;6617;10997
2016-02-25;14;2016-02-25 14:00:00;25,0;23,02;1,9800000000000004;39119;6974;44672;9357;6698;9374
2016-02-25;15;2016-02-25 15:00:00;24,78;23,5;1,2800000000000011;39119;5130;44672;9108;6432;6571
2016-02-25;16;2016-02-25 16:00:00;25,39;22,36;3,030000000000001;39119;2500;44672;8006;6003;3269
2016-02-25;17;2016-02-25 17:00:00;31,16;25,42;5,739999999999998;39119;434;44672;7083;5686;623
2016-02-25;18;2016-02-25 18:00:00;39,91;32,94;6,969999999999999;39119;3;44672;7036;5793;0
2016-02-25;19;2016-02-25 19:00:00;36,51;30,28;6,229999999999997;39119;0;44672;7366;6309;0
2016-02-25;20;2016-02-25 20:00:00;31,54;26,4;5,140000000000001;39119;0;44672;8192;6801;0
2016-02-25;21;2016-02-25 21:00:00;25,2;21,25;3,9499999999999993;39119;0;44672;8686;7051;0
2016-02-25;22;2016-02-25 22:00:00;25,1;22,16;2,9400000000000013;39119;0;44672;8722;7140;0
2016-02-25;23;2016-02-25 23:00:00;23,84;21,83;2,0100000000000016;39119;0;44672;8888;7138;0
2016-02-26;00;2016-02-26 00:00:00;21,66;21,62;0,03999999999999915;39122;0;44694;8540;8198;0
2016-02-26;01;2016-02-26 01:00:00;21,69;21,0;0,6900000000000013;39122;0;44694;8258;7944;0
2016-02-26;02;2016-02-26 02:00:00;21,11;21,58;-0,46999999999999886;39122;0;44694;7788;7652;0
2016-02-26;03;2016-02-26 03:00:00;20,0;21,07;-1,0700000000000003;39122;0;44694;7579;7261;0
2016-02-26;04;2016-02-26 04:00:00;21,02;20,33;0,6900000000000013;39122;0;44694;7205;6804;0
2016-02-26;05;2016-02-26 05:00:00;22,07;20,79;1,2800000000000011;39122;0;44694;6146;6248;0
2016-02-26;06;2016-02-26 06:00:00;27,35;26,97;0,38000000000000256;39122;0;44694;5799;5641;5
2016-02-26;07;2016-02-26 07:00:00;32,93;31,37;1,5599999999999987;39122;542;44694;5177;5046;652
2016-02-26;08;2016-02-26 08:00:00;36,08;33,7;2,3799999999999955;39122;3488;44694;4430;4489;3836
2016-02-26;09;2016-02-26 09:00:00;33,48;33,07;0,4099999999999966;39122;7392;44694;3706;3989;7805
2016-02-26;10;2016-02-26 10:00:00;31,68;31,38;0,3000000000000007;39122;10974;44694;3383;3531;11408
2016-02-26;11;2016-02-26 11:00:00;29,5;28,65;0,8500000000000014;39122;12492;44694;2930;3072;13794
2016-02-26;12;2016-02-26 12:00:00;27,47;27,41;0,05999999999999872;39122;12066;44694;2617;2615;14759
2016-02-26;13;2016-02-26 13:00:00;25,06;28,41;-3,3500000000000014;39122;10965;44694;2158;2221;14118
2016-02-26;14;2016-02-26 14:00:00;24,0;26,47;-2,469999999999999;39122;9286;44694;1844;1861;11903
2016-02-26;15;2016-02-26 15:00:00;25,11;25,16;-0,05000000000000071;39122;6764;44694;1430;1531;8393
2016-02-26;16;2016-02-26 16:00:00;26,94;24,72;2,2200000000000024;39122;3329;44694;1290;1329;4195
2016-02-26;17;2016-02-26 17:00:00;33,98;28,56;5,419999999999998;39122;557;44694;1172;1377;777
2016-02-26;18;2016-02-26 18:00:00;39,94;36,05;3,8900000000000006;39122;4;44694;1360;1539;0
2016-02-26;19;2016-02-26 19:00:00;37,55;33,09;4,459999999999994;39122;0;44694;1689;1725;0
2016-02-26;20;2016-02-26 20:00:00;31,18;28,18;3,0;39122;0;44694;2040;1885;0
2016-02-26;21;2016-02-26 21:00:00;26,35;24,04;2,3100000000000023;39122;0;44694;2308;2010;0
2016-02-26;22;2016-02-26 22:00:00;26,86;23,51;3,349999999999998;39122;0;44694;2493;2166;0
2016-02-26;23;2016-02-26 23:00:00;25,0;23,13;1,870000000000001;39122;0;44694;2604;2367;0
2016-02-27;00;2016-02-27 00:00:00;26,94;23,56;3,3800000000000026;39122;0;44694;2748;2417;0
2016-02-27;01;2016-02-27 01:00:00;23,02;20,7;2,3200000000000003;39122;0;44694;2924;2530;0
2016-02-27;02;2016-02-27 02:00:00;21,77;19,37;2,3999999999999986;39122;0;44694;3038;2705;0
2016-02-27;03;2016-02-27 03:00:00;19,76;19,05;0,7100000000000009;39122;0;44694;3131;2887;0
2016-02-27;04;2016-02-27 04:00:00;19,83;19,02;0,8099999999999987;39122;0;44694;3450;3150;0
2016-02-27;05;2016-02-27 05:00:00;20,16;18,66;1,5;39122;0;44694;3806;3396;0
2016-02-27;06;2016-02-27 06:00:00;21,18;19,77;1,4100000000000001;39122;0;44694;4286;3656;8
2016-02-27;07;2016-02-27 07:00:00;22,76;21,0;1,7600000000000016;39122;660;44694;4762;3719;790
2016-02-27;08;2016-02-27 08:00:00;25,71;20,16;5,550000000000001;39122;4233;44694;4587;3505;4608
2016-02-27;09;2016-02-27 09:00:00;26,79;21,5;5,289999999999999;39122;9587;44694;3348;3118;9338
2016-02-27;10;2016-02-27 10:00:00;23,24;21,26;1,9799999999999969;39122;13795;44694;2584;2965;13588
2016-02-27;11;2016-02-27 11:00:00;21,17;19,44;1,7300000000000004;39122;16523;44694;2901;3195;16257
2016-02-27;12;2016-02-27 12:00:00;19,92;20,28;-0,35999999999999943;39122;17650;44694;3780;3615;17254
2016-02-27;13;2016-02-27 13:00:00;19,49;18,08;1,4100000000000001;39122;16978;44694;4322;4071;16530
2016-02-27;14;2016-02-27 14:00:00;19,68;16,09;3,59;39122;14562;44694;4642;4472;13973
2016-02-27;15;2016-02-27 15:00:00;19,93;16,99;2,9400000000000013;39122;10206;44694;5054;4787;9922
2016-02-27;16;2016-02-27 16:00:00;20,21;16,99;3,2200000000000024;39122;5000;44694;5198;5094;5096
2016-02-27;17;2016-02-27 17:00:00;24,97;21,73;3,2399999999999984;39122;826;44694;5369;5622;1015
2016-02-27;18;2016-02-27 18:00:00;32,04;26,94;5,099999999999998;39122;5;44694;6715;6337;1
2016-02-27;19;2016-02-27 19:00:00;31,91;25,24;6,670000000000002;39122;0;44694;7802;6866;0
2016-02-27;20;2016-02-27 20:00:00;25,72;21,51;4,209999999999997;39122;0;44694;7814;6806;0
2016-02-27;21;2016-02-27 21:00:00;21,74;20,36;1,379999999999999;39122;0;44694;7298;6458;0
2016-02-27;22;2016-02-27 22:00:00;23,1;20,72;2,3800000000000026;39122;0;44694;6541;6063;0
2016-02-27;23;2016-02-27 23:00:00;20,98;19,39;1,5899999999999999;39122;0;44694;5993;5676;0
2016-02-28;00;2016-02-28 00:00:00;19,9;18,87;1,0299999999999976;39122;0;44731;5646;4488;0
2016-02-28;01;2016-02-28 01:00:00;18,39;17,64;0,75;39122;0;44731;5713;4281;0
2016-02-28;02;2016-02-28 02:00:00;18,01;14,36;3,650000000000002;39122;0;44731;5813;4123;0
2016-02-28;03;2016-02-28 03:00:00;17,62;13,21;4,41;39122;0;44731;5897;4071;0
2016-02-28;04;2016-02-28 04:00:00;17,31;14,3;3,009999999999998;39122;0;44731;6263;4126;0
2016-02-28;05;2016-02-28 05:00:00;17,46;15,65;1,8100000000000005;39122;0;44731;6581;4151;0
2016-02-28;06;2016-02-28 06:00:00;17,51;14,78;2,730000000000002;39122;1;44731;6870;4088;9
2016-02-28;07;2016-02-28 07:00:00;17,58;14,79;2,789999999999999;39122;564;44731;7087;4034;681
2016-02-28;08;2016-02-28 08:00:00;17,9;18,35;-0,45000000000000284;39122;3294;44731;6670;3868;3692
2016-02-28;09;2016-02-28 09:00:00;19,02;19,53;-0,5100000000000016;39122;6832;44731;5667;3653;7393
2016-02-28;10;2016-02-28 10:00:00;19,01;20,91;-1,8999999999999986;39122;9960;44731;5168;3658;10900
2016-02-28;11;2016-02-28 11:00:00;19,02;21,31;-2,289999999999999;39122;11690;44731;5552;3939;13227
2016-02-28;12;2016-02-28 12:00:00;16,6;20,84;-4,239999999999998;39122;11781;44731;6096;4412;14090
2016-02-28;13;2016-02-28 13:00:00;14,06;19,75;-5,6899999999999995;39122;10275;44731;6748;5135;13465
2016-02-28;14;2016-02-28 14:00:00;12,45;18,28;-5,830000000000002;39122;8178;44731;7740;5968;11269
2016-02-28;15;2016-02-28 15:00:00;12,21;16,02;-3,8099999999999987;39122;5566;44731;8568;6720;7800
2016-02-28;16;2016-02-28 16:00:00;13,26;15,42;-2,16;39122;2586;44731;8618;7392;3893
2016-02-28;17;2016-02-28 17:00:00;19,11;21,33;-2,219999999999999;39122;471;44731;8782;8007;776
2016-02-28;18;2016-02-28 18:00:00;24,6;27,41;-2,8099999999999987;39122;4;44731;10222;8737;0
2016-02-28;19;2016-02-28 19:00:00;26,98;27,09;-0,10999999999999943;39122;0;44731;10937;9348;0
2016-02-28;20;2016-02-28 20:00:00;21,81;22,78;-0,9700000000000024;39122;0;44731;10918;9531;0
2016-02-28;21;2016-02-28 21:00:00;19,9;20,62;-0,7200000000000024;39122;0;44731;10790;9401;0
2016-02-28;22;2016-02-28 22:00:00;20,44;23,62;-3,1799999999999997;39122;0;44731;10604;9231;0
2016-02-28;23;2016-02-28 23:00:00;19,93;21,17;-1,240000000000002;39122;0;44731;10255;9087;0
2016-02-29;00;2016-02-29 00:00:00;19,12;17,85;1,2699999999999996;39125;0;44749;10086;8560;0
2016-02-29;01;2016-02-29 01:00:00;17,77;16,63;1,1400000000000006;39125;0;44749;9836;8563;0
2016-02-29;02;2016-02-29 02:00:00;17,6;17,0;0,6000000000000014;39125;0;44749;9699;8817;0
2016-02-29;03;2016-02-29 03:00:00;16,77;17,62;-0,8500000000000014;39125;0;44749;9846;9165;0
2016-02-29;04;2016-02-29 04:00:00;17,01;17,61;-0,5999999999999979;39125;0;44749;10274;9608;0
2016-02-29;05;2016-02-29 05:00:00;18,49;21,03;-2,5400000000000027;39125;0;44749;10637;9999;0
2016-02-29;06;2016-02-29 06:00:00;28,23;30,41;-2,1799999999999997;39125;0;44749;11103;10371;5
2016-02-29;07;2016-02-29 07:00:00;34,72;36,0;-1,2800000000000011;39125;334;44749;11394;10656;402
2016-02-29;08;2016-02-29 08:00:00;32,96;36,22;-3,259999999999998;39125;1700;44749;11124;10697;2162
2016-02-29;09;2016-02-29 09:00:00;27,99;32,01;-4,02;39125;3700;44749;10318;10463;4274
2016-02-29;10;2016-02-29 10:00:00;24,92;32,08;-7,159999999999997;39125;5550;44749;10420;10503;6262
