date;hours;Low(€/MWh);High(€/MWh);Last(€/MWh);Weight. Avg.(€/MWh);Index(€/MWh);ID₃-Price(€/MWh);ID₁-Price(€/MWh);Buy Vol(MW);Sell Vol(MW)
2017-03-07;'22 - 23;40,0;58,0;47,0;44,38;44,38;45,14;;2540,4;2360,9
2017-03-07;'23 - 24;28,7;37,0;32,5;33,69;33,69;33,68;;2526,9;2527,0
2017-03-08;'00 - 01;29,7;39,4;30,0;34,76;34,76;34,7;;1723,6;1823,5
2017-03-08;'01 - 02;29,1;38,0;34,0;33,29;33,29;33,15;;1810,5;2112,5
2017-03-08;'02 - 03;28,3;35,2;30,0;32,02;32,02;31,74;;2288,4;2601,0
2017-03-08;'03 - 04;25,2;34,6;27,1;29,62;29,62;28,69;;2722,3;2619,6
2017-03-08;'04 - 05;24,6;34,5;29,0;29,66;29,66;28,76;;3117,2;2966,4
2017-03-08;'05 - 06;23,6;35,3;31,7;29,56;29,56;28,81;;2709,0;2744,4
2017-03-08;'06 - 07;26,5;44,3;27,1;35,32;35,32;34,45;;2427,5;3030,6
2017-03-08;'07 - 08;31,2;52,9;40,0;42,36;42,36;40,16;;3423,9;3736,7
2017-03-08;'08 - 09;40,0;53,1;49,4;45,05;45,05;44,02;;3389,5;3363,4
2017-03-08;'09 - 10;36,2;45,1;38,0;39,97;39,97;39,55;;4077,8;4078,1
2017-03-08;'10 - 11;0,0;44,0;30,0;31,26;31,26;30,75;;4466,0;4466,1
2017-03-08;'11 - 12;25,0;41,75;32,1;30,43;30,43;29,71;;6032,1;6032,2
2017-03-08;'12 - 13;25,5;37,7;29,4;29,25;29,25;28,94;;5950,5;5950,6
2017-03-08;'13 - 14;28,5;37,6;30,0;30,89;30,89;30,94;;5625,3;5625,4
2017-03-08;'14 - 15;25,3;37,9;29,1;31,85;31,85;31,8;;5124,0;5124,1
2017-03-08;'15 - 16;23,0;45,0;31,0;32,94;32,94;32,0;;5290,0;5290,1
2017-03-08;'16 - 17;28,0;43,0;29,6;33,43;33,43;32,51;;5209,8;5260,7
2017-03-08;'17 - 18;32,6;50,0;40,4;38,98;38,98;38,29;;4801,9;4725,9
2017-03-08;'18 - 19;33,6;52,6;33,6;46,31;46,31;44,19;;5795,8;5827,2
2017-03-08;'19 - 20;32,5;53,0;33,0;45,35;45,35;42,03;;5660,4;5660,5
2017-03-08;'20 - 21;32,5;50,0;42,9;39,18;39,18;37,72;;5570,6;5570,7
2017-03-08;'21 - 22;28,7;45,0;33,0;36,54;36,54;36,64;;4456,9;4457,0
2017-03-08;'22 - 23;30,3;55,0;36,1;35,41;35,41;35,22;;5405,4;5405,5
2017-03-08;'23 - 24;27,0;45,0;30,5;31,27;31,27;30,68;;4410,2;4464,6
2017-03-09;'00 - 01;25,8;36,0;26,5;30,23;30,23;29,7;;2043,1;2142,5
2017-03-09;'01 - 02;26,8;36,0;36,0;30,19;30,19;30,19;;1909,7;1899,9
2017-03-09;'02 - 03;25,9;36,5;34,8;31,14;31,14;31,92;;3075,8;2847,2
2017-03-09;'03 - 04;24,0;35,9;34,8;31,51;31,51;32,31;;3304,3;3034,2
2017-03-09;'04 - 05;25,0;34,8;32,0;30,58;30,58;31,98;;3322,8;3482,9
2017-03-09;'05 - 06;24,2;39,0;24,2;32,52;32,52;34,57;;3855,5;3597,5
2017-03-09;'06 - 07;33,0;46,3;39,3;39,84;39,84;40,25;;3806,1;3463,8
2017-03-09;'07 - 08;43,3;62,8;55,0;48,84;48,84;50,36;;3757,9;3299,8
2017-03-09;'08 - 09;46,3;56,1;50,4;50,99;50,99;51,63;;4126,8;3164,8
2017-03-09;'09 - 10;37,9;55,0;44,8;46,34;46,34;46,05;;5488,8;4425,1
2017-03-09;'10 - 11;39,1;52,5;40,2;43,93;43,93;43,61;;5544,2;4293,2
2017-03-09;'11 - 12;39,4;51,2;47,0;43,82;43,82;43,39;;5844,1;4184,6
2017-03-09;'12 - 13;37,0;47,9;47,0;42,13;42,13;42,1;;5713,3;4321,3
2017-03-09;'13 - 14;36,1;46,0;42,0;41,91;41,91;42,91;;5257,6;4669,1
2017-03-09;'14 - 15;34,0;43,0;36,0;39,07;39,07;39,81;;5279,0;4427,7
2017-03-09;'15 - 16;30,0;43,0;30,0;35,13;35,13;34,67;;4661,6;4599,6
2017-03-09;'16 - 17;23,6;40,9;26,5;31,43;31,43;30,22;;6290,3;5787,5
2017-03-09;'17 - 18;27,4;48,0;28,9;32,34;32,34;30,86;;6476,4;6475,6
2017-03-09;'18 - 19;29,0;50,7;36,1;34,18;34,18;32,38;;7047,5;7047,5
2017-03-09;'19 - 20;27,0;48,7;29,5;31,95;31,95;30,44;;6506,2;6506,2
2017-03-09;'20 - 21;6,0;36,0;6,0;28,06;28,06;27,35;;6676,2;6676,2
2017-03-09;'21 - 22;0,0;35,7;21,0;21,91;21,91;18,69;;7716,8;7716,8
2017-03-09;'22 - 23;9,0;36,9;35,0;23,59;23,59;21,32;;8008,8;8008,8
2017-03-09;'23 - 24;8,5;31,5;14,0;21,9;21,9;18,7;;6872,5;6872,0
2017-03-10;'00 - 01;13,3;29,5;18,4;18,27;18,27;18,49;;3179,9;3180,6
2017-03-10;'01 - 02;10,7;25,0;22,0;14,98;14,98;15,38;;2899,0;2873,2
2017-03-10;'02 - 03;4,2;20,1;11,2;13,75;13,75;14,68;;3150,4;3151,1
2017-03-10;'03 - 04;6,0;34,2;6,1;16,64;16,64;16,14;;3285,0;3270,4
2017-03-10;'04 - 05;3,0;48,0;3,0;21,28;21,28;19,39;;2710,1;2620,5
2017-03-10;'05 - 06;18,5;34,3;19,5;29,12;29,12;28,98;;2410,9;2337,0
2017-03-10;'06 - 07;25,1;54,0;50,0;36,38;36,38;36,77;;2355,9;2356,7
2017-03-10;'07 - 08;36,2;51,8;40,0;44,53;44,53;44,37;;2825,0;2564,7
2017-03-10;'08 - 09;15,0;51,0;40,0;42,37;42,37;41,69;;2889,8;2889,9
2017-03-10;'09 - 10;24,2;48,9;48,0;38,41;38,41;38,09;;3143,7;3144,0
2017-03-10;'10 - 11;20,0;43,0;20,0;34,02;34,02;33,77;;5188,9;5189,3
2017-03-10;'11 - 12;27,0;44,9;37,9;34,13;34,13;34,24;;4668,4;4744,0
2017-03-10;'12 - 13;25,0;35,9;30,6;32,34;32,34;32,38;;5091,6;5127,0
2017-03-10;'13 - 14;26,9;36,0;27,1;31,02;31,02;30,63;;4822,6;4823,2
2017-03-10;'14 - 15;25,0;35,0;26,5;29,91;29,91;29,32;;5130,4;5131,3
2017-03-10;'15 - 16;27,0;35,1;28,0;30,81;30,81;30,36;;4940,0;4940,5
2017-03-10;'16 - 17;29,0;40,5;35,3;35,04;35,04;34,67;;5627,8;5431,8
2017-03-10;'17 - 18;35,2;50,0;40,0;42,75;42,75;43,19;;5788,3;6251,4
2017-03-10;'18 - 19;41,0;85,0;85,0;53,84;53,84;55,8;;7642,2;7535,8
2017-03-10;'19 - 20;47,0;84,0;66,0;59,66;59,66;64,1;;7587,7;8090,1
2017-03-10;'20 - 21;37,0;59,8;37,0;48,5;48,5;49,02;;6634,8;6335,4
2017-03-10;'21 - 22;30,2;53,6;41,0;41,55;41,55;40,59;;4176,4;4021,8
2017-03-10;'22 - 23;29,2;40,9;39,9;37,42;37,42;37,55;;2960,4;2769,3
2017-03-10;'23 - 24;25,0;38,2;33,0;32,27;32,27;30,35;;2627,3;2661,4
2017-03-11;'00 - 01;28,2;39,9;28,2;33,34;33,34;33,02;;1905,4;2149,2
2017-03-11;'01 - 02;27,5;36,2;27,5;30,68;30,68;30,0;;1846,6;1846,6
2017-03-11;'02 - 03;27,1;35,0;27,1;30,4;30,4;29,6;;1621,6;1633,8
2017-03-11;'03 - 04;20,0;35,0;21,1;28,13;28,13;26,97;;2260,7;2295,7
2017-03-11;'04 - 05;21,3;35,0;27,3;27,76;27,76;26,88;;2900,1;3429,6
2017-03-11;'05 - 06;25,5;35,0;34,0;29,15;29,15;28,74;;1748,4;2648,2
2017-03-11;'06 - 07;22,0;34,3;27,0;30,78;30,78;30,6;;1540,8;1893,6
2017-03-11;'07 - 08;28,0;37,0;35,0;32,07;32,07;31,83;;2005,4;2367,7
2017-03-11;'08 - 09;27,1;38,0;38,0;32,8;32,8;31,49;;2090,9;2732,6
2017-03-11;'09 - 10;31,0;48,0;36,3;36,45;36,45;36,52;;3174,2;3652,5
2017-03-11;'10 - 11;27,9;36,0;27,9;32,34;32,34;32,12;;3577,3;3705,7
2017-03-11;'11 - 12;23,0;34,1;30,0;29,14;29,14;28,79;;4282,2;4366,6
2017-03-11;'12 - 13;22,0;33,5;25,7;28,11;28,11;27,58;;4946,8;4938,5
2017-03-11;'13 - 14;16,0;32,8;25,9;26,85;26,85;25,98;;4864,0;5705,1
2017-03-11;'14 - 15;16,0;35,0;27,5;27,41;27,41;27,34;;5041,6;5237,4
2017-03-11;'15 - 16;22,0;33,3;25,3;27,51;27,51;27,21;;4720,5;5103,5
2017-03-11;'16 - 17;18,5;32,5;19,0;27,37;27,37;26,03;;4947,0;4534,8
2017-03-11;'17 - 18;17,0;37,1;32,0;31,62;31,62;30,8;;4402,3;4678,3
2017-03-11;'18 - 19;32,0;43,4;32,0;37,43;37,43;36,76;;4631,9;4950,8
2017-03-11;'19 - 20;29,0;45,5;34,8;37,62;37,62;36,73;;4137,7;4418,2
2017-03-11;'20 - 21;26,0;37,7;32,5;31,73;31,73;30,87;;4148,1;4564,7
2017-03-11;'21 - 22;-1,7;31,7;4,0;24,4;24,4;22,97;;4349,2;4092,0
2017-03-11;'22 - 23;14,1;31,7;17,0;22,67;22,67;21,37;;5240,9;5241,0
2017-03-11;'23 - 24;11,0;34,9;11,0;20,15;20,15;16,9;;4795,0;4826,3
2017-03-12;'00 - 01;3,0;23,7;12,7;13,49;13,49;11,66;;2914,3;2914,3
2017-03-12;'01 - 02;4,0;23,0;6,6;11,96;11,96;10,23;;3188,2;3217,8
