dateTime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
2017-08-30 09:00:00;43,97;45,3;-1,33;41466;12239;0.2951;12752;-513;53396;4168;0.078;4321;-153
2017-08-30 10:00:00;43,39;45,64;-2,25;41466;16237;0.3916;17552;-1315;53396;3467;0.065;3995;-528
2017-08-30 11:00:00;39,91;54,76;-14,85;41466;18703;0.4511;20739;-2036;53396;4260;0.0798;4320;-60
2017-08-30 12:00:00;33,0;44,77;-11,77;41466;20162;0.4862;22207;-2045;53396;5538;0.1037;4927;611
2017-08-30 13:00:00;32,75;37,58;-4,83;41466;19999;0.4823;22007;-2008;53396;6872;0.1287;5724;1148
2017-08-30 14:00:00;32,83;36,39;-3,56;41466;18296;0.4412;20413;-2117;53396;7788;0.1458;6539;1249
2017-08-30 15:00:00;32,14;39,52;-7,38;41466;15521;0.3743;17459;-1938;53396;7898;0.1479;7234;664
2017-08-30 16:00:00;37,4;45,6;-8,2;41466;11546;0.2784;13477;-1931;53396;7864;0.1473;7990;-126
2017-08-30 17:00:00;40,56;46,62;-6,06;41466;6751;0.1628;8475;-1724;53396;8236;0.1543;8774;-538
2017-08-30 18:00:00;42,39;46,52;-4,13;41466;2772;0.0669;3580;-808;53396;8953;0.1677;9620;-667
2017-08-30 19:00:00;42,4;45,27;-2,87;41466;415;0.01;643;-228;53396;9816;0.1838;10590;-774
2017-08-30 20:00:00;41,39;44,7;-3,31;41466;3;0;16;-13;53396;11477;0.2149;11296;181
2017-08-30 21:00:00;37,04;41,38;-4,34;41466;0;0;0;0;53396;12199;0.2285;11859;340
2017-08-30 22:00:00;32,48;32,32;0,16;41466;0;0;0;0;53396;12341;0.2311;12061;280
2017-08-30 23:00:00;30,89;31,24;-0,35;41466;0;0;0;0;53396;12128;0.2271;11824;304
2017-08-31 00:00:00;31,0;27,36;3,64;41480;0;0;0;0;53444;12310;0.2304;8406;3904
2017-08-31 01:00:00;29,97;23,33;6,64;41480;0;0;0;0;53444;12384;0.2317;7757;4627
2017-08-31 02:00:00;29,75;22,76;6,99;41480;0;0;0;0;53444;12420;0.2324;7563;4857
2017-08-31 03:00:00;28,83;21,92;6,91;41480;0;0;0;0;53444;12775;0.239;7499;5276
2017-08-31 04:00:00;28,89;19,95;8,94;41480;0;0;0;0;53444;12302;0.2302;7553;4749
2017-08-31 05:00:00;30,06;21,25;8,81;41480;0;0;0;0;53444;10884;0.2036;7658;3226
2017-08-31 06:00:00;34,15;27,84;6,31;41480;78;0.0019;89;-11;53444;9992;0.187;7757;2235
2017-08-31 07:00:00;39,92;36,01;3,91;41480;1274;0.0307;1172;102;53444;9640;0.1803;7921;1719
2017-08-31 08:00:00;43,28;40,36;2,92;41480;3802;0.0917;3503;299;53444;9112;0.1705;8209;903
2017-08-31 09:00:00;44,92;42,52;2,4;41480;6587;0.1588;6105;482;53444;9222;0.1726;8774;448
2017-08-31 10:00:00;44,08;40,11;3,97;41480;8517;0.2054;8144;373;53444;10530;0.197;9809;721
2017-08-31 11:00:00;44,8;40,02;4,78;41480;9024;0.2176;9574;-550;53444;10893;0.2038;10624;269
2017-08-31 12:00:00;42,98;40,38;2,6;41480;9348;0.2254;10284;-936;53444;10632;0.1989;11219;-587
2017-08-31 13:00:00;41,97;40,11;1,86;41480;8827;0.2128;10182;-1355;53444;10612;0.1986;12007;-1395
2017-08-31 14:00:00;40,06;38,74;1,32;41480;7156;0.1725;9444;-2288;53444;10815;0.2023;12164;-1349
2017-08-31 15:00:00;41,97;40,22;1,75;41480;5958;0.1436;8089;-2131;53444;10790;0.2019;11531;-741
2017-08-31 16:00:00;41,94;39,89;2,05;41480;4774;0.1151;6142;-1368;53444;10451;0.1956;10845;-394
2017-08-31 17:00:00;42,05;38,36;3,69;41480;3260;0.0786;3880;-620;53444;9483;0.1774;9884;-401
2017-08-31 18:00:00;43,6;39,87;3,73;41480;1754;0.0422;1766;-12;53444;7918;0.1482;8610;-692
2017-08-31 19:00:00;43,8;40,51;3,29;41480;430;0.0103;370;60;53444;6251;0.117;7359;-1108
2017-08-31 20:00:00;44,09;41,1;2,99;41480;5;0.0001;9;-4;53444;5126;0.0959;6421;-1295
2017-08-31 21:00:00;41,92;39,45;2,47;41480;0;0;0;0;53444;4252;0.0796;5922;-1670
2017-08-31 22:00:00;35,59;35,86;-0,27;41480;0;0;0;0;53444;3976;0.0744;5511;-1535
2017-08-31 23:00:00;33,41;30,49;2,92;41480;0;0;0;0;53444;3743;0.07;5132;-1389
2017-01-09 00:00:00;33,09;29,26;3,83;41486;0;0;0;0;53458;3489;0.0653;3559;-70
2017-01-09 01:00:00;31,07;28,56;2,51;41486;0;0;0;0;53458;3189;0.0596;3263;-74
2017-01-09 02:00:00;29,89;27,84;2,05;41486;0;0;0;0;53458;3106;0.0581;3040;66
2017-01-09 03:00:00;29,64;27,32;2,32;41486;0;0;0;0;53458;2847;0.0533;2679;168
2017-01-09 04:00:00;29,65;26,21;3,44;41486;0;0;0;0;53458;2565;0.048;2329;236
2017-01-09 05:00:00;31,71;28,43;3,28;41486;0;0;0;0;53458;2204;0.0412;2027;177
2017-01-09 06:00:00;36,04;31,28;4,76;41486;42;0.001;54;-12;53458;1950;0.0365;1730;220
2017-01-09 07:00:00;43,46;38,2;5,26;41486;929;0.0224;855;74;53458;1616;0.0302;1414;202
2017-01-09 08:00:00;45,83;40,29;5,54;41486;3090;0.0744;3056;34;53458;1259;0.0236;1068;191
2017-01-09 09:00:00;45,12;40,74;4,38;41486;5769;0.139;5710;59;53458;794;0.0149;792;2
2017-01-09 10:00:00;44,9;38,68;6,22;41486;8650;0.2085;8199;451;53458;638;0.0119;696;-58
2017-01-09 11:00:00;45,02;38,88;6,14;41486;9962;0.2401;10068;-106;53458;634;0.0118;693;-59
2017-01-09 12:00:00;44,87;38,88;5,99;41486;10298;0.2483;11120;-822;53458;665;0.0124;743;-78
2017-01-09 13:00:00;43,09;38,55;4,54;41486;10258;0.2472;11212;-954;53458;744;0.0139;796;-52
2017-01-09 14:00:00;39,91;37,63;2,28;41486;9967;0.2402;10609;-642;53458;856;0.016;844;12
2017-01-09 15:00:00;38,93;35,44;3,49;41486;8847;0.2133;9337;-490;53458;1066;0.0199;907;159
2017-01-09 16:00:00;38,56;33,8;4,76;41486;7583;0.1827;7445;138;53458;1227;0.0229;1017;210
2017-01-09 17:00:00;40,36;33,78;6,58;41486;5262;0.1268;5010;252;53458;1290;0.0241;1113;177
2017-01-09 18:00:00;42,2;35,13;7,07;41486;2350;0.0566;2367;-17;53458;1360;0.0254;1176;184
2017-01-09 19:00:00;43,74;37,27;6,47;41486;398;0.0096;469;-71;53458;1326;0.0248;1288;38
2017-01-09 20:00:00;43,95;36,94;7,01;41486;2;0;10;-8;53458;1515;0.0283;1424;91
2017-01-09 21:00:00;39,4;34,93;4,47;41486;0;0;0;0;53458;1529;0.0286;1554;-25
2017-01-09 22:00:00;36,21;34,31;1,9;41486;0;0;0;0;53458;1394;0.026;1606;-212
2017-01-09 23:00:00;34,51;32,98;1,53;41486;0;0;0;0;53458;1237;0.0232;1612;-375
2017-02-09 00:00:00;32,22;34,62;-2,4;41486;0;0;0;0;53466;1191;0.0223;1526;-335
2017-02-09 01:00:00;31,73;33,75;-2,02;41486;0;0;0;0;53466;1220;0.0228;1528;-308
2017-02-09 02:00:00;30,06;30,98;-0,92;41486;0;0;0;0;53466;1257;0.0235;1689;-432
2017-02-09 03:00:00;29,64;30,55;-0,91;41486;0;0;0;0;53466;1271;0.0238;1745;-474
2017-02-09 04:00:00;29,48;30,2;-0,72;41486;0;0;0;0;53466;1252;0.0234;1801;-549
2017-02-09 05:00:00;29,99;31,53;-1,54;41486;0;0;0;0;53466;1219;0.0228;1841;-622
2017-02-09 06:00:00;31,1;32,88;-1,78;41486;56;0.0013;65;-9;53466;1255;0.0235;1803;-548
2017-02-09 07:00:00;32,39;32,64;-0,25;41486;1307;0.0315;1288;19;53466;1300;0.0243;1669;-369
2017-02-09 08:00:00;35,1;32,19;2,91;41486;4280;0.1032;4475;-195;53466;1121;0.021;1430;-309
2017-02-09 09:00:00;38,0;36,02;1,98;41486;8176;0.1971;8353;-177;53466;642;0.012;1203;-561
2017-02-09 10:00:00;38,15;37,04;1,11;41486;11566;0.2788;11740;-174;53466;646;0.0121;1225;-579
2017-02-09 11:00:00;38,03;35,11;2,92;41486;13440;0.324;14081;-641;53466;1020;0.0191;1385;-365
2017-02-09 12:00:00;35,37;34,22;1,15;41486;13562;0.3269;15297;-1735;53466;1536;0.0287;1578;-42
2017-02-09 13:00:00;33,0;32,48;0,52;41486;12914;0.3113;15373;-2459;53466;1882;0.0352;1791;91
2017-02-09 14:00:00;31,78;32,21;-0,43;41486;12370;0.2982;14385;-2015;53466;2271;0.0424;2053;218
2017-02-09 15:00:00;30,97;31,43;-0,46;41486;10702;0.258;12370;-1668;53466;2449;0.0458;2355;94
2017-02-09 16:00:00;31,5;32,86;-1,36;41486;8655;0.2086;9745;-1090;53466;2378;0.0445;2647;-269
2017-02-09 17:00:00;32,99;32,07;0,92;41486;5895;0.1421;6463;-568;53466;2533;0.0474;2727;-194
2017-02-09 18:00:00;37,25;33,58;3,67;41486;2794;0.0674;2965;-171;53466;2246;0.042;2583;-337
2017-02-09 19:00:00;40,32;37,25;3,07;41486;468;0.0113;544;-76;53466;1822;0.034;2427;-605
2017-02-09 20:00:00;40,52;38,61;1,91;41486;4;0.0001;10;-6;53466;1742;0.0326;2288;-546
2017-02-09 21:00:00;38,02;36,19;1,83;41486;0;0;0;0;53466;1789;0.0335;2233;-444
2017-02-09 22:00:00;35,65;34,32;1,33;41486;0;0;0;0;53466;1677;0.0314;2154;-477
2017-02-09 23:00:00;31,02;31,18;-0,16;41486;0;0;0;0;53466;1448;0.0271;2050;-602
2017-03-09 00:00:00;32,85;28,03;4,82;41486;0;0;0;0;53466;1303;0.0244;1822;-519
2017-03-09 01:00:00;27,84;29,03;-1,19;41486;0;0;0;0;53466;1314;0.0246;1620;-306
2017-03-09 02:00:00;29,8;27,41;2,39;41486;0;0;0;0;53466;1468;0.0274;1583;-115
2017-03-09 03:00:00;28,12;25,99;2,13;41486;0;0;0;0;53466;1503;0.0281;1495;8
2017-03-09 04:00:00;27,6;24,58;3,02;41486;0;0;0;0;53466;1413;0.0264;1419;-6
2017-03-09 05:00:00;27,64;24,29;3,35;41486;0;0;0;0;53466;1273;0.0238;1342;-69
2017-03-09 06:00:00;28,08;26,12;1,96;41486;61;0.0015;83;-22;53466;1288;0.0241;1263;25
2017-03-09 07:00:00;27,63;23,15;4,48;41486;1499;0.0361;1687;-188;53466;1224;0.0229;1179;45
2017-03-09 08:00:00;29,45;27,77;1,68;41486;4956;0.1194;5914;-958;53466;866;0.0162;994;-128
2017-03-09 09:00:00;30,25;30,16;0,09;41486;9722;0.2343;11068;-1346;53466;420;0.0079;793;-373
2017-03-09 10:00:00;29,32;30,28;-0,96;41486;14326;0.3453;15405;-1079;53466;344;0.0064;756;-412
2017-03-09 11:00:00;30,09;27,96;2,13;41486;17315;0.4174;18237;-922;53466;435;0.0081;848;-413
2017-03-09 12:00:00;30,7;28,98;1,72;41486;18107;0.4364;19642;-1535;53466;564;0.0106;973;-409
2017-03-09 13:00:00;26,26;24,54;1,72;41486;18145;0.4374;19693;-1548;53466;749;0.014;1080;-331
2017-03-09 14:00:00;25,95;23,99;1,96;41486;17195;0.4145;18350;-1155;53466;973;0.0182;1170;-197
2017-03-09 15:00:00;25,0;21,29;3,71;41486;15200;0.3664;15803;-603;53466;1171;0.0219;1210;-39
2017-03-09 16:00:00;26,46;23,82;2,64;41486;11979;0.2887;12472;-493;53466;1214;0.0227;1292;-78
2017-03-09 17:00:00;29,73;28,0;1,73;41486;7785;0.1876;8173;-388;53466;1026;0.0192;1322;-296
2017-03-09 18:00:00;34,15;35,19;-1,04;41486;3426;0.0826;3606;-180;53466;798;0.0149;1216;-418
2017-03-09 19:00:00;38,88;38,55;0,33;41486;477;0.0115;606;-129;53466;576;0.0107;1125;-549
2017-03-09 20:00:00;42,27;40,27;2,0;41486;1;0;9;-8;53466;743;0.0139;1147;-404
2017-03-09 21:00:00;39,91;38,23;1,68;41486;0;0;0;0;53466;1106;0.0207;1292;-186
2017-03-09 22:00:00;38,42;37,14;1,28;41486;0;0;0;0;53466;1392;0.026;1428;-36
2017-03-09 23:00:00;33,43;30,39;3,04;41486;0;0;0;0;53466;1684;0.0315;1515;169
2017-04-09 00:00:00;31,03;27,84;3,19;41490;0;0;0;0;53482;1918;0.0359;1783;135
2017-04-09 01:00:00;29,72;27,28;2,44;41490;0;0;0;0;53482;2031;0.038;1868;163
2017-04-09 02:00:00;29,41;26,69;2,72;41490;0;0;0;0;53482;2228;0.0417;2027;201
2017-04-09 03:00:00;27,77;24,35;3,42;41490;0;0;0;0;53482;2396;0.0448;2079;317
2017-04-09 04:00:00;28,09;25,95;2,14;41490;0;0;0;0;53482;2596;0.0485;2166;430
2017-04-09 05:00:00;30,4;27,59;2,81;41490;0;0;0;0;53482;2673;0.05;2293;380
2017-04-09 06:00:00;39,67;35,82;3,85;41490;69;0.0016;84;-15;53482;2836;0.053;2367;469
2017-04-09 07:00:00;43,92;40,54;3,38;41490;1930;0.0465;1845;85;53482;3092;0.0578;2339;753
2017-04-09 08:00:00;42,95;43,29;-0,34;41490;6778;0.1634;7002;-224;53482;2630;0.0492;2188;442
2017-04-09 09:00:00;42,04;40,83;1,21;41490;12743;0.3071;13293;-550;53482;1840;0.0344;2070;-230
2017-04-09 10:00:00;38,85;39,65;-0,8;41490;18062;0.4353;18368;-306;53482;2087;0.039;2237;-150
2017-04-09 11:00:00;35,17;38,53;-3,36;41490;21832;0.5262;21500;332;53482;2851;0.0533;2599;252
2017-04-09 12:00:00;32,36;34,65;-2,29;41490;23142;0.5577;22814;328;53482;3534;0.066;2979;555
2017-04-09 13:00:00;32,95;33,71;-0,76;41490;22297;0.5374;22278;19;53482;4125;0.0772;3360;765
2017-04-09 14:00:00;33,23;33,37;-0,14;41490;20313;0.4896;20274;39;53482;4542;0.085;3639;903
2017-04-09 15:00:00;35,26;35,72;-0,46;41490;16968;0.409;17247;-279;53482;4822;0.0902;3777;1045
2017-04-09 16:00:00;36,6;37,56;-0,96;41490;12853;0.3098;13522;-669;53482;4934;0.0922;3764;1170
2017-04-09 17:00:00;39,23;41,69;-2,46;41490;7793;0.1879;8606;-813;53482;4605;0.0861;3585;1020
2017-04-09 18:00:00;42,91;44,9;-1,99;41490;2983;0.0719;3599;-616;53482;3975;0.0743;3314;661
2017-04-09 19:00:00;45,48;44,76;0,72;41490;360;0.0086;559;-199;53482;3248;0.0607;3117;131
2017-04-09 20:00:00;45,71;46,13;-0,42;41490;0;0;7;-7;53482;3372;0.063;3176;196
2017-04-09 21:00:00;42,3;44,92;-2,62;41490;0;0;0;0;53482;3458;0.0647;3472;-14
2017-04-09 22:00:00;38,93;39,8;-0,87;41490;0;0;0;0;53482;3532;0.066;3770;-238
2017-04-09 23:00:00;33,22;34,65;-1,43;41490;0;0;0;0;53482;3774;0.0706;4011;-237
2017-05-09 00:00:00;31,92;29,97;1,95;41494;0;0;0;0;53506;3950;0.0738;3456;494
2017-05-09 01:00:00;29,93;29,59;0,34;41494;0;0;0;0;53506;3942;0.0737;3549;393
2017-05-09 02:00:00;29,7;29,91;-0,21;41494;0;0;0;0;53506;3930;0.0735;3780;150
2017-05-09 03:00:00;29,62;30,43;-0,81;41494;0;0;0;0;53506;4304;0.0804;3753;551
2017-05-09 04:00:00;29,68;28,8;0,88;41494;0;0;0;0;53506;4842;0.0905;3711;1131
2017-05-09 05:00:00;31,02;29,99;1,03;41494;0;0;0;0;53506;4930;0.0922;3764;1166
2017-05-09 06:00:00;36,37;33,94;2,43;41494;56;0.0013;70;-14;53506;4992;0.0933;3890;1102
2017-05-09 07:00:00;42,39;41,38;1,01;41494;1551;0.0374;1578;-27;53506;5087;0.0951;3985;1102
2017-05-09 08:00:00;44,05;42,97;1,08;41494;5143;0.124;5533;-390;53506;4476;0.0836;3898;578
2017-05-09 09:00:00;42,93;41,62;1,31;41494;9974;0.2404;10235;-261;53506;3448;0.0644;3519;-71
2017-05-09 10:00:00;41,26;39,13;2,13;41494;14637;0.3528;14311;326;53506;2911;0.0544;3247;-336
2017-05-09 11:00:00;41,76;38,52;3,24;41494;18120;0.4367;17145;975;53506;3348;0.0626;3372;-24
2017-05-09 12:00:00;38,49;34,85;3,64;41494;19696;0.4747;18575;1121;53506;3883;0.0726;3742;141
2017-05-09 13:00:00;37,25;33,4;3,85;41494;18800;0.453;18464;336;53506;4203;0.0785;4050;153
2017-05-09 14:00:00;36,67;32,53;4,14;41494;16546;0.3988;16962;-416;53506;4232;0.0791;4178;54
2017-05-09 15:00:00;38,43;34,86;3,57;41494;13266;0.3197;14219;-953;53506;4220;0.0788;4141;79
2017-05-09 16:00:00;39,05;37,01;2,04;41494;9712;0.234;10619;-907;53506;4022;0.0752;3973;49
2017-05-09 17:00:00;40,56;37,83;2,73;41494;5654;0.1362;6418;-764;53506;3937;0.0736;3671;266
2017-05-09 18:00:00;43,04;40,1;2,94;41494;2156;0.052;2547;-391;53506;3936;0.0736;3517;419
2017-05-09 19:00:00;44,22;40,76;3,46;41494;230;0.0056;381;-151;53506;4046;0.0756;3625;421
2017-05-09 20:00:00;44,97;40,67;4,3;41494;0;0;2;-2;53506;4858;0.0908;4031;827
2017-05-09 21:00:00;40,4;36,71;3,69;41494;0;0;0;0;53506;5506;0.1029;4532;974
2017-05-09 22:00:00;37,25;33,0;4,25;41494;0;0;0;0;53506;5760;0.1076;4960;800
2017-05-09 23:00:00;32,97;30,28;2,69;41494;0;0;0;0;53506;5819;0.1088;5309;510
2017-06-09 00:00:00;29,47;27,92;1,55;41497;0;0;0;0;53523;5633;0.1052;5404;229
2017-06-09 01:00:00;29,06;30,35;-1,29;41497;0;0;0;0;53523;5281;0.0987;5543;-262
2017-06-09 02:00:00;27,83;29,19;-1,36;41497;0;0;0;0;53523;5365;0.1002;5840;-475
2017-06-09 03:00:00;26,19;28,09;-1,9;41497;0;0;0;0;53523;5510;0.1029;6107;-597
2017-06-09 04:00:00;26,42;27,29;-0,87;41497;0;0;0;0;53523;5839;0.1091;6444;-605
2017-06-09 05:00:00;29,19;30,54;-1,35;41497;0;0;0;0;53523;6484;0.1212;6809;-325
2017-06-09 06:00:00;36,32;38,97;-2,65;41497;24;0.0006;31;-7;53523;7022;0.1312;7211;-189
2017-06-09 07:00:00;42,02;44,05;-2,03;41497;678;0.0163;704;-26;53523;8000;0.1495;7790;210
2017-06-09 08:00:00;43,73;45,74;-2,01;41497;2564;0.0618;2667;-103;53523;9651;0.1803;8511;1140
2017-06-09 09:00:00;43,0;41,88;1,12;41497;5122;0.1234;5233;-111;53523;11274;0.2106;9543;1731
2017-06-09 10:00:00;41,0;38,26;2,74;41497;7903;0.1904;7806;97;53523;14275;0.2667;10847;3428
2017-06-09 11:00:00;40,07;34,21;5,86;41497;9960;0.24;9940;20;53523;18035;0.337;12201;5834
2017-06-09 12:00:00;35,92;26,85;9,07;41497;11692;0.2818;11498;194;53523;20491;0.3828;13707;6784
2017-06-09 13:00:00;29,88;23,25;6,63;41497;13175;0.3175;12235;940;53523;21870;0.4086;15592;6278
